title	reserve_percent	audience	director	producer	actor_and_actress	genre	release_date
마이블랭키	0.0%	12명	프란시스닐센			애니메이션,어드벤처	2014.06.04
온리 갓 포기브스	0.0%	6명	니콜라스윈딩레픈		라이언고슬링,크리스틴스콧토마스,비데야판스링감,야야잉	액션	 onlygod2014.co.kr
뽀로로 극장판 슈퍼썰매 대모험	0.0%	231명	박영균		이선,이미자,정미숙,홍소영,함수정	애니메이션	 cje.interest.me/pororo2013
위대한 밀로크로제	0.0%	1명	이시바시요시마사		야마다타카유키,마이코,이시바시안나,스즈키세이준,오쿠다에이지	액션,코미디,환타지	 blog.naver.com/vizuaste
더 헌트	0.1%	37명	토마스빈터베르그		매즈미켈슨	드라마	 blog.naver.com/at9_film
세션: 이 남자가 사랑하는 법	0.0%	4명	벤르윈		존혹스,헬렌헌트,윌리암머시,문블러드굿	드라마	 www.sessionsmovie.co.kr
Hamasaki Ayumi Countdown 2012	0.0%	0명			하마사키아유미	뮤직	2012.12.31
몬스터 주식회사	0.2%	101명	피트닥터,데이빗실버맨,리언크리치		존굿맨,빌리크리스탈,메리깁스,스티브부세미,제임스코번	애니메이션	 disney.co.kr/movies/monsterinc3d
더 자이언트	0.0%	36명	프라파스콜사라논		김준현,김지민,정범균	액션,애니메이션,드라마	 www.thegiant.kr
눈의 여왕	0.0%	70명	블라드바르베,막심스베쉬니코브		박보영,이수근,최수민,장광	어드벤처,애니메이션	 www.snowqueen3d.co.kr
잭 더 자이언트 킬러	0.0%	399명	브라이언싱어		니콜라스홀트,이완맥그리거,엘리너톰린슨,빌나이,존카시르,스탠리투치	환타지,어드벤처	 www.jack2013.co.kr
Super Handsome Live 2012	0.0%	3명			사토타케루,미우라하루마,소속배우들	뮤직	 www.handsomelive.com/2012
스타트렉 다크니스	0.0%	1,179명	에이브럼스		크리스파인,칼어번,조샐다나,안톤옐친,재커리퀸토,베네딕트컴버배치	액션,,어드벤처	 www.stidmovie.co.kr
제로 다크 서티	0.1%	45명	캐서린비글로우		제시카차스테인,크리스프랫,조엘애거튼,에드가라미레즈	액션,스릴러,드라마	 www.zero-dark-thirty2013.kr
7번방의 선물	0.0%	3,774명	이환경		류승룡,박신혜,갈소원,오달수,박원상,김정태김태욱,정만식,김기천	코미디	 www.7gift.kr
남쪽으로 튀어	0.0%	216명	임순례		김윤석,오연수,김성균,한예리,백승환,박사랑	드라마,코미디	 gosouth.kr
부도리의 꿈	0.0%	6명	스기이기사부로			애니메이션,환타지,드라마	 budori.co.kr
라스트 스탠드	0.0%	64명	김지운		아놀드슈왈제네거,포레스트휘태커,조니녹스빌,로드리고산토로,제이미알렉산더,에두아르도노리에가,피터스토메어,다니엘헤니	액션	2013.02.21
2012 무비꼴라쥬 결산 스페셜톡	0.1%	0명					2012.12.27
무비꼴라쥬 이달의 배우 - 이자벨 위페르	0.0%	0명			이자벨위페르	드라마	2012.12.13
깡철이	0.0%	740명	안권태		유아인,김해숙,김정태,김성오,이시언,정유미	가족	 kangchul.interest.me
베를린	0.0%	2,729명	류승완		하정우,한석규,류승범,전지현	액션,드라마	2013.01.29
커다랗고 커다랗고 커다란 배	0.0%	793명	필립아이슈타인립스키,요르겐레르담		이소은,이제인,윤세웅,이규창,김현수	애니메이션	2018.05.03
첩혈쌍웅 디 오리지널	0.0%	19명	오우삼		주윤발	범죄,액션,드라마,스릴러	1989.07.29
내일	0.0%	0명	멜라니로랑,시릴디옹		멜라니로랑,시릴디옹,제레미리프킨,반다나시바,피에르라비	다큐멘터리	2018.04.05
[나를 매력있게 만드는 퍼스널 이미지 브랜딩] CGVX마이크임팩트 강연프로젝트 Vol.24	0.0%	18명					2018.04.19
배달의민족 김봉진의 [책 잘 읽는 방법] 북콘서트	0.2%	2명					2018.04.09
정글번치: 최강 악당의 등장	0.0%	407명	데이빗알루		데이빗알루	애니메이션	2018.04.19
챔피언	0.0%	20,855명	김용완		마동석,권율,한예리	드라마	2018.05.01
굿 매너스	0.0%	0명	마르코두트라,줄리아나로자스		이사벨주아,마조리에스티아노,미구엘로보	호러,환타지	2018.05.03
실종: 비밀의 소녀	0.0%	0명	칼크리스티안라베		시노브마코디룬드	드라마,스릴러,범죄	2018.04.26
그린치	0.0%	6,566명	스콧모지어,야로우체니		베네딕트컴버배치,퍼렐윌리엄스	애니메이션,코미디	2018.12.19
몬태나	0.0%	1,972명	스콧쿠퍼		크리스찬베일,로자먼드파이크,웨스스투디	드라마,웨스턴,어드벤처	2018.04.19
부르고뉴, 와인에서 찾은 인생	0.0%	3,470명	세드릭클라피쉬		피오마르마이,아나지라르도,프랑수와시빌,마리아발베르드	드라마	2018.05.03
크리미널 스쿼드	0.0%	1,632명	크리스찬거드게스트		제라드버틀러,파블로쉬레이버,센트,오셔잭슨주니어	스릴러,범죄	2018.04.19
스파키	0.0%	256명	아론우들리		제이스노만,제시카비엘,수잔서랜든,패트릭스튜어트,힐러리스웽크	애니메이션,코미디,어드벤처	2018.04.12
당갈	0.0%	3,591명	니테쉬티와리		아미르칸,파티마사나셰이크,산야말호트라	액션,드라마	2018.04.25
리틀 포레스트: 사계절	0.0%	193명	모리준이치		하시모토아이,마츠오카마유	드라마	 www.facebook.com/jinjinpictures
프리! - Timeless Medley - 약속	0.1%	26명	카와나미에이사쿠		사마자키노부나가,스즈키타츠하사,요나가츠바사	애니메이션	2018.04.05
프리! - Timeless Medley - 인연	0.1%	23명	카와나미에이사쿠		사마자키노부나가,스즈키타츠하사,요나가츠바사	애니메이션	2018.04.05
기동전사 건담 디 오리진 IV - 운명의 전야	0.0%	46명	야스히코요시카즈		이케다슈이치,하야미사오리	애니메이션	2018.04.05
연인	0.0%	24명	장이모우		금성무,장쯔이,유덕화	무협	 www.lovers2004.co.kr
룩앳미	0.0%	0명	아녜스자우이		장피에르바크리,마릴루베리,아녜스자우이,로랑그레빌,비르지니데사르노	드라마	 www.cinehue.co.kr/lookatme
클린	0.0%	0명	올리비에아사이야		장만옥,닉놀티,베아트리스달,잔느발리바,돈맥켈러	드라마	 www.clean2004.co.kr
화씨 911	0.0%	3명	마이클무어		마이클무어,톰브로코우,바바라부쉬,로라부시,앨고어	다큐멘터리	 911.nkino.com
나쁜 교육	0.0%	0명	페드로알모도바르		가엘가르시아베르날,펠레마티네즈,하비에르카마라	로맨스,드라마,스릴러	 www.cinehue.co.kr/badedu
망치	0.0%	0명	안태근			애니메이션,아동,가족,	 www.hammerboy.co.kr
킹 아더	0.0%	12명	안톤후쿠아		클라이브오언,키라나이틀리,스티븐딜란,요안그리피스,매즈미켈센	액션,어드벤처,드라마,전쟁	 www.kingarthurmovie.co.kr
갓센드	0.0%	0명	닉햄		그렉키니어,레베카로미즌,로버트드니로,카메론브라이트,머윈몬데지르	미스터리	 www.godsendthemovie.com
퀸카로 살아남는 법	0.0%	2명	마크워터스		린지로핸,레이첼맥아담스,티나페이,팀메도우스,애나개스테이어	코미디	 www.meangirlsmovie.com
디 아이 2	0.0%	10명	옥사이드팡,대니팡		서기,제다폰폴디,원려기	호러	 www.theeye2.co.kr
허비: 첫 시동을 걸다	0.0%	1명	안젤라로빈슨		린지로핸,저스틴롱,브렉킨메이어,매트딜런,마이클키튼	코미디,가족,환타지,로맨스	 www.herbie.co.kr
완벽한 그녀에게 딱 한 가지 없는것	0.0%	0명	게리위닉		제니퍼가너,마크러팔로,주디그리어,크리스타앨런,앤디서키스	코미디,로맨스	 www.13goingon30.co.kr
이노센스	0.0%	0명	오시이마모루		다케나카나오토	액션,애니메이션,	 www.innocence-movie.co.kr
인형사	0.0%	2명	정용기		임은경,김유미,옥지영,심형탁,남명렬	호러	 mydolling4.co.kr
하나와 앨리스	0.0%	4명	이와이슈운지		아오이유우,카쿠토모히로,오사와다카오,히로스에료코,이토아유미	로맨스	 www.hana-alice.co.kr
연애	0.0%	1명	오석근		전미선,장현성,김지숙,김유석	드라마,로맨스	 www.crazylove.co.kr
맨츄리안 켄디데이트	0.0%	0명	조나단드미		덴젤워싱턴,메릴스트립,리브슈라이버,킴벌리엘리스,베라파미가	드라마,스릴러	 www.manchuriancandidatemovie.com
내겐 너무 아찔한 그녀	0.0%	0명	루크그린필드		에밀허쉬,엘리샤쿠스버트,티모시올러펀트,제임스레마,크리스마케트	코미디,로맨스	 www.thegirlnextdoormovie.com
여선생 VS 여제자	0.0%	23명	장규성		염정아,이지훈,이세영,나문희,변희봉	코미디	 www.funfungirl.co.kr
오토기리소우	0.0%	0명	시모야마텐		오키나메구미,사이토요이치로	호러	2004.04.23
휴먼 스테인	0.0%	1명	로버트벤튼		안소니홉킨스,니콜키드먼,에드해리스,게리시니즈,마르고마틴데일	미스터리,스릴러	 www.humanstain.co.kr 
사토라레	0.0%	3명	모토히로카츠유키		안도마사노부,스즈키교카,우지야마리에,오노다케히코,마츠시게유타카	드라마	 www.satorare.co.kr
러브 미 이프 유 대어	0.0%	1명	얀사뮤엘		기욤카네,마리옹꼬띠야르	드라마,로맨스	 www.lovemeifyoudare.co.kr
청연	0.0%	17명	윤종찬		장진영,김주혁,유민,나카무라토오루,한지민	드라마	 www.cheungyeon.co.kr
런어웨이	0.0%	0명	게리플래더		존쿠잭,진해크만,더스틴호프만,레이첼바이즈,브루스데이비슨	드라마,스릴러	 www.foxkorea.co.kr/runaway
헬보이	0.0%	3명	길레르모델토로		론펄만,더그존스,셀마블레어,존허트,루퍼트에반스	액션	 www.sonypictures.com/movies/hellboy
그녀는 요술쟁이	0.0%	8명	노라에프론		니콜키드먼,윌페렐,셜리맥클레인,마이클케인,제이슨스왈츠먼	코미디,환타지	 www.Bewitched.co.kr
웰컴 투 더 정글	0.0%	0명	피터버그		드웨인존슨,숀윌리암스코트,로자리오도슨,크리스토퍼웰켄,이원브렘너	액션,어드벤처,코미디	 www.therundown.com
사랑도 통역이 되나요?	0.0%	5명	소피아코폴라		스칼렛조핸슨,빌머레이,안나패리스,지오바니리비시	코미디,드라마,로맨스	 www.sarangdo.com
하류인생	0.0%	24명	임권택		조승우,김민선,김학준,유하준,이혜영	액션,드라마	 www.lowclasslife.com
여자는 남자의 미래다	0.0%	3명	홍상수		유지태,김태우,성현아,김호정,오달수	드라마	 www.womanisfuture.co.kr
해변의 여인	0.0%	0명	홍상수		고현정,김승우,송선미,김태우	드라마	 www.filmbom.com/womanonthebeach/ 
깝스	0.0%	0명	조세프파레스		파레스파레스,토켈페터손	액션,코미디	 www.kopps.co.kr/
돈텔파파	0.0%	15명	이상훈		정웅인,유승호,채민서,이영자,임호	코미디	 www.dontellpapa.co.kr 
쌍웅	0.0%	1명	진목승		정이건,여명,임가흔,오진우	액션,느와르	 2hero.nkino.com/
나이트 플라이트	0.0%	14명	웨스크레이븐		레이첼맥아담스,킬리안머피,카일갤너,칼길리아드,로라존슨	드라마,스릴러	 www.nightflight2005.co.kr
지퍼스 크리퍼스 2	0.0%	1명	빅터살바		레이와이즈,조나단브렉,니키린에이콕스,루크에드워즈,저스틴롱	호러,스릴러	 www.jeepers.co.kr/jeepers/
언더월드	0.0%	6명	렌와이즈만		케이트베킨세일,스코트스피드먼,빌나이,쉐인브롤리,마이클쉰	액션,환타지,호러	 www.underworld.co.kr
환생	0.0%	2명	시오타아키히코		쿠사나기츠요시,다케우치유코,시바사키코우,이토미사키,이치하라하야토	드라마	 www.hwansaeng2003.co.kr
내사랑 싸가지	0.0%	19명	신동엽		김재원,하지원,김용건,이응경,김창완	코미디,로맨스	 www.ssagajy.com
섹스 앤 더 시티2	0.0%	50명	마이클패트릭킹		사라제시카파커,킴캐트럴,신시아닉슨,크리스틴데이비스,크리스노스,페넬로페크루즈,마일리사이러스	드라마	 www.sexandthecity2.co.kr 
인셉션	0.2%	2,394명	크리스토퍼놀란		레오나르도디카프리오,와타나베켄,마리옹꼬띠아르,조셉고든레빗,엘렌페이지,톰하디	미스터리,드라마	 www.inception2010.co.kr
참새들의 합창	0.0%	1명	마지드마지디		모하마드아미르나지	드라마	2010.05.05
도쿄 택시	0.0%	1명	김태식		마사시야마다,야마자키하지메,유하나,김정화	코미디,로맨스,멜로,드라마	2010.05.20
시	0.0%	44명	이창동		윤정희	드라마	 www.poetry2010.co.kr
경	0.0%	0명			양은용,이호영	드라마	 http://blog.naver.com/kukyungfilm
하하하	0.0%	21명	홍상수		김상경,유준상	드라마,코미디	2015.09.17(재개봉)
1st 지드래곤 콘서트 "Shine a light"	0.0%	10명				뮤지컬,다큐멘터리	2010.04.15
우리들과 경찰아저씨의 700일 전쟁	0.0%	1명	츠카모토렌페이		이치하라하야토,사사키쿠라노스케	코미디	 www.police700.co.kr 
우리 의사 선생님	0.0%	2명	니시카와미와		쇼후쿠테이츠루베,에이타,이가와하루카	드라마	2010.04.29
브라더스	0.0%	4명	짐셰리단		토비매과이어,제이크질렌할,나탈리포트먼	드라마,스릴러,전쟁	2010.05.05
나이트메어	0.1%	19명	사무엘베이어		잭키얼르할리,루니마라,켈란러츠	환타지,스릴러	 www.nightmareonelmstreet.com
허트 로커	0.1%	20명	캐트린비글로우		제레미레너,안소니마키,브라이언제라티,가이피어스	액션,스릴러,전쟁	 www.thehurtlocker-movie.com
하녀	0.0%	243명	임상수		전도연,이정재,서우,윤여정	스릴러	 www.housemaid.co.kr/
로빈후드	0.0%	137명	리들리스콧		러셀크로우,케이트블란쳇,막스폰시도우	액션,드라마	 www.robinhood2010.kr/
꽃비	0.0%	0명	정종훈		육동일,이승민,김두진,한이빈,구성환	드라마	 www.umake.com
킥 애스:영웅의 탄생	0.0%	35명	매튜본		아론존슨,크로모레츠	액션,드라마	2010.04.22
소명2-모겐족의 월드컵	0.0%	5명	신현원		강성민,모겐족아이들,	다큐멘터리	 blog.naver.com/calling2010
블라인드 사이드	0.1%	57명	존리행콕		산드라블록,퀸튼아론,팀맥그로	드라마	 www.blindside.co.kr/
아이언맨2	0.0%	578명	존파브로		로버트다우니주니어,스칼렛요한슨,폴베타니	환타지,	 www.ironman2.co.kr
초(민망한)능력자들	0.0%	1명	그랜트헤스로브		조지클루니,이완맥그리거,케빈스페이시,제프브리지스,스티븐랭	코미디	 super-powerman.com
도약선생	0.0%	0명	윤성호		박혁권,박희본,나수윤,이우정	드라마,코미디,멜로	2011.06.30
마당을 나온 암탉	0.2%	335명	오성윤		문소리,유승호,최민식,박철민	드라마,애니메이션,어드벤처	 madang2011.com
음모자	0.0%	11명	로버트레드포드		제임스맥어보이,로빈라이트펜,저스틴롱,에반레이첼우드,케빈클라인	드라마,스릴러,시대극	2011.06.30
AKB48 22nd 싱글선발 총선거 LIVE 	0.3%	0명				뮤지컬	2011.06.09
러브 앤 프렌즈	0.0%	12명	루크그린필드		케이트허드슨,지니퍼굿윈,콜린이글스필드,존크래신스키	로맨스,코미디,멜로	2011.06.16
트루맛쇼	0.0%	3명	김재환			다큐멘터리	2011.06.02
티파니에서 아침을	0.1%	132명	블레이크에드워즈		오드리헵번,조지페파드	로맨스,드라마,멜로	2012.04.12(재개봉)
퀵	0.0%	523명	조범구		이민기,강예원,김인권,고창석	액션	 www.quick2011.co.kr
리오	0.0%	75명	카를로스살다나		송중기,박보영,제시아이젠버그,앤해서웨이	애니메이션	 www.riothemovie.co.kr 
고지전	0.0%	467명	장훈		신하균,고수,류승수,고창석,이제훈	전쟁	 www.frontline.co.kr
플레이	0.0%	8명	남다정		정준일,임헌일,이현재	드라마	2011.06.23
김정일리아	0.0%	1명	하이킨			다큐멘터리	 blog.naver.com/kimjongilia
슈퍼 에이트	0.0%	95명	에이브람스		엘르패닝,조엘코트니,카일챈들러		 www.super8.co.kr
애정만세	0.1%	2명	부지영,양익준		서주희,허준석,류혜영	로맨스,멜로	 blog.naver.com/go_love2011 
풍산개	0.0%	113명	전재홍		윤계상,김규리	드라마	 www.phungsan.co.kr
제10회 미쟝센 단편영화제 <장르의 상상력展>	0.0%	4명				단편	 www.msff.or.kr/2011
고양이 : 죽음을 보는 두 개의 눈	0.0%	95명	변승욱		박민영,김동욱,김예론	호러	 www.thecat2011.co.kr
